Timestamp, RangeNetUI, Version
1551468306.617, RangeNetUI, 2.1.1.0
Timestamp, RcmGetStatusInfoConfirm, MessageID, PackageID, RcmVersion, UwbKernelVersion, FpgaVersion, SerialNumber, BoardType, PulserConfig, BITResults, Temperature(degC), Status
1551468306.617, RcmGetStatusInfoConfirm, 0, 170910-finalRL, 1.1.0, 2.7.4, [2017.02.20] Rev A, 5A001E57, P440 Rev E, FCC, 0, 37.75, 0
Timestamp, RcmConfig, NodeId, PulseIntegrationIndex, AntennaMode, AntennaToggleFlag, CodeChannel, AntennaDelayA, AntennaDelayB, AntennaOrientation, ScanInfo, DisableCRERanges, TransmitGain, UseBothSidesDC, FlagLOSNLOSMismatch, RangeInfo, CANBaudRateIndex, DisableFFT, ELR
1551468306.617, RcmConfig, 100, 7, 0, False, 0, 0, 0, 0, 0, True, 63, False, True, False, 1, False, True
Timestamp, RnGetConfigConfirm, MessageId, MaxNeighborAgeMs, AutosendUpdateIntervalMs, AutosendType, Flags, DefaultIf, DefaultIfAddr1, DefaultIfAddr2, EmbeddedTimestamp, Status
1551468306.624, RnGetConfigConfirm, 39, 10000, 300, 0, 0, 0, 0, 0, 969624, 0
Timestamp, RnGetTDMAConfigConfirm, MessageId, MaxRequestDataSize, MaxResponseDataSize, Status
1551468306.624, RnGetTDMAConfigConfirm, 44, 10, 10, 0
Timestamp, RnGetTDMASlotmapConfirm, MessageId, NumSlots, Status
Timestamp, RnTDMASlot, SlotNumber, RequesterID, ResponderID, IntegrationIndex, CodeChannel, AntennaMode, SlotType, Flags, RequestedSlotDurationMicroSec, MinimumSlotDurationMicroSec
1551468306.624, RnGetTDMASlotmapConfirm, 45, 20, 0
1551468306.624, RnTDMASlot, 0, 100, 101, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 1, 100, 102, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 2, 100, 103, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 3, 100, 104, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 4, 101, 100, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 5, 101, 102, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 6, 101, 103, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 7, 101, 104, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 8, 102, 100, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 9, 102, 101, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 10, 102, 103, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 11, 102, 104, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 12, 103, 100, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 13, 103, 101, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 14, 103, 102, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 15, 103, 104, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 16, 104, 100, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 17, 104, 101, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 18, 104, 102, 7, 2, 0, 1, 0, 0, 24227
1551468306.624, RnTDMASlot, 19, 104, 103, 7, 2, 0, 1, 0, 0, 24227
Timestamp, LocConfig, BootMode, NetworkMode, LocationMode, SolverType, LocationInfo, RangeInfo, ReportELRs, ReportELLs, EnableNNRTP, EnableSolverDBG, SolverMaxREE, SolverMaxGDOP, GDOPAnchorHistoryDepth, KalmanSigmaAccel, NumNLS, GeoBoxCar, UseNLOSRanges, Persist
1551468306.624, LocConfig, 0, 2, 1, 0, 2, 2, True, True, False, False, 100, 400, 8, 100, 1, 4, False, True
Timestamp, LocLocationMap, NumEntries
Timestamp, LocLocationMapEntry, NodeID, NodeType, SendELRs, SendELLs, ReportRangeInfos, BeaconIntervalMs, X, Y, Z
1551468306.624, LocLocationMap, 5
1551468306.624, LocLocationMapEntry, 100, 2, False, 0, 0, 1000, 0, 0, 1407
1551468306.624, LocLocationMapEntry, 101, 3, False, 0, 0, 1000, 7636, 0, 2201
1551468306.624, LocLocationMapEntry, 102, 5, False, 0, 0, 1000, 729, 6982, 2279
1551468306.624, LocLocationMapEntry, 103, 7, False, 0, 0, 1000, 7605, 7201, 2177
1551468306.624, LocLocationMapEntry, 104, 0, True, 2, 0, 1000, 2500, 2500, 800
Timestamp, RcmEchoedRangeInfo, MessageId, RequesterId, ResponderId, PrecisionRangeMm, PrecisionRangeErrEstMm, LEDFlags, EmbeddedTimestamp
1551468306.653, RcmEchoedRangeInfo, 4072, 104, 102, 4494, 55, 8, 7920619
Timestamp, LocEchoLastLocationExInfo, MessageID, NodeID, NodeType, SolverMode, SolverError, XFixed, YFixed, ZFixed, ZHemisphere, X, Y, Z, XVariance, YVariance, ZVariance, XYCovariance, XZCovariance, YZCovariance, GDOP, NumAnchors, LocationTimestampMs
1551468306.654, LocEchoLastLocationExInfo, 4072, 104, 0, 3, 0, False, False, False, 0, 3655, 4386, 27, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920619
1551468306.656, RcmEchoedRangeInfo, 4073, 104, 103, 5337, 55, 40, 7920656
1551468306.658, LocEchoLastLocationExInfo, 4073, 104, 0, 3, 0, False, False, False, 0, 3655, 4386, 27, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920619
1551468306.710, RcmEchoedRangeInfo, 4074, 104, 100, 5868, 55, 8, 7920682
1551468306.712, LocEchoLastLocationExInfo, 4074, 104, 0, 3, 0, False, False, False, 0, 3659, 4389, 22, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920656
1551468306.714, RcmEchoedRangeInfo, 4075, 104, 101, 6277, 55, 8, 7920708
1551468306.716, LocEchoLastLocationExInfo, 4075, 104, 0, 3, 0, False, False, False, 0, 3655, 4383, 27, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920682
1551468306.769, RcmEchoedRangeInfo, 4076, 104, 102, 4496, 24, 8, 7920734
1551468306.770, LocEchoLastLocationExInfo, 4076, 104, 0, 3, 0, False, False, False, 0, 3652, 4377, 32, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920708
1551468306.772, RcmEchoedRangeInfo, 4077, 104, 103, 5303, 55, 40, 7920760
1551468306.773, LocEchoLastLocationExInfo, 4077, 104, 0, 3, 0, False, False, False, 0, 3649, 4371, 38, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920734
1551468306.825, RcmEchoedRangeInfo, 4078, 104, 100, 5903, 55, 8, 7920786
1551468306.826, LocEchoLastLocationExInfo, 4078, 104, 0, 3, 0, False, False, False, 0, 3649, 4368, 49, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920760
1551468306.828, RcmEchoedRangeInfo, 4079, 104, 101, 6292, 55, 8, 7920812
1551468306.830, LocEchoLastLocationExInfo, 4079, 104, 0, 3, 0, False, False, False, 0, 3657, 4373, 51, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920786
1551468306.832, RcmEchoedRangeInfo, 4080, 104, 102, 4492, 55, 8, 7920838
1551468306.834, LocEchoLastLocationExInfo, 4080, 104, 0, 3, 0, False, False, False, 0, 3662, 4381, 49, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920812
1551468306.887, RcmEchoedRangeInfo, 4081, 104, 103, 5335, 55, 40, 7920864
1551468306.888, LocEchoLastLocationExInfo, 4081, 104, 0, 3, 0, False, False, False, 0, 3667, 4390, 49, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920838
1551468306.889, RcmEchoedRangeInfo, 4082, 104, 100, 5873, 55, 8, 7920890
1551468306.891, LocEchoLastLocationExInfo, 4082, 104, 0, 3, 0, False, False, False, 0, 3666, 4393, 38, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920864
1551468306.943, RcmEchoedRangeInfo, 4083, 104, 101, 6284, 55, 8, 7920916
1551468306.945, LocEchoLastLocationExInfo, 4083, 104, 0, 3, 0, False, False, False, 0, 3658, 4390, 35, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920890
1551468306.947, RcmEchoedRangeInfo, 4084, 104, 102, 4491, 55, 8, 7920942
1551468306.949, LocEchoLastLocationExInfo, 4084, 104, 0, 3, 0, False, False, False, 0, 3648, 4377, 36, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920942
1551468307.002, RcmEchoedRangeInfo, 4085, 104, 103, 5336, 55, 40, 7920980
1551468307.003, LocEchoLastLocationExInfo, 4085, 104, 0, 3, 0, False, False, False, 0, 3648, 4377, 36, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920942
1551468307.006, RcmEchoedRangeInfo, 4086, 104, 100, 5874, 24, 8, 7921006
1551468307.008, LocEchoLastLocationExInfo, 4086, 104, 0, 3, 0, False, False, False, 0, 3645, 4372, 41, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7920980
1551468307.060, RcmEchoedRangeInfo, 4087, 104, 101, 6288, 55, 8, 7921032
1551468307.061, LocEchoLastLocationExInfo, 4087, 104, 0, 3, 0, False, False, False, 0, 3646, 4371, 42, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7921006
1551468307.062, RcmEchoedRangeInfo, 4088, 104, 102, 4502, 24, 8, 7921058
1551468307.064, LocEchoLastLocationExInfo, 4088, 104, 0, 3, 0, False, False, False, 0, 3645, 4372, 42, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7921032
1551468307.116, RcmEchoedRangeInfo, 4089, 104, 103, 5299, 55, 40, 7921084
1551468307.117, LocEchoLastLocationExInfo, 4089, 104, 0, 3, 0, False, False, False, 0, 3646, 4372, 38, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7921058
1551468307.119, RcmEchoedRangeInfo, 4090, 104, 100, 5876, 55, 40, 7921110
1551468307.121, LocEchoLastLocationExInfo, 4090, 104, 0, 3, 0, False, False, False, 0, 3650, 4374, 41, 40177, 40177, 0, 0, 0, 0, 1.08, 4, 7921084
1551468307.174, RcmEchoedRangeInfo, 4091, 104, 101, 6291, 55, 8, 7921136
